gene1,strand1,chrom1,gene2,strand2,chrom2,RNA_split_read_count,variant_count,DNA_split_reads_at_variants,variant_names,transcript_length,score
BPTF,antisense,17,hsa-mir-6080,antisense,17,2,0,,,3202377,0.00
BPTF,antisense,17,hsa-mir-6080,sense,17,2,0,,,3234713,0.00
BPTF,sense,17,hsa-mir-6080,antisense,17,2,0,,,3043523,0.00
BPTF,sense,17,hsa-mir-6080,sense,17,2,0,,,3075859,0.00
LINC00536,antisense,8,PVT1,antisense,8,40,2,150|157,12938|10322,368182,65.00
LINC00536,antisense,8,PVT1,antisense,8,40,2,127|157,12939|10322,368206,62.00
LINC00536,antisense,8,PVT1,antisense,8,40,2,150|25,12938|10321,368140,52.00
LINC00536,antisense,8,PVT1,antisense,8,40,2,127|25,12939|10321,368164,52.00
LINC00536,antisense,8,PVT1,antisense,8,40,2,150|13,12938|10323,367997,51.00
LINC00536,antisense,8,PVT1,antisense,8,40,2,127|13,12939|10323,368021,51.00
LINC00536,antisense,8,PVT1,antisense,8,40,3,150|157|40,12938|10322|8881,353743,24.00
LINC00536,antisense,8,PVT1,antisense,8,40,3,127|157|40,12939|10322|8881,353767,24.00
LINC00536,antisense,8,PVT1,antisense,8,40,3,150|25|40,12938|10321|8881,353701,22.00
LINC00536,antisense,8,PVT1,antisense,8,40,3,127|25|40,12939|10321|8881,353725,22.00
LINC00536,antisense,8,PVT1,antisense,8,40,3,150|13|40,12938|10323|8881,353558,21.00
LINC00536,antisense,8,PVT1,antisense,8,40,3,127|13|40,12939|10323|8881,353582,21.00
MLH1,antisense,3,SUMF1,antisense,3,12,1,46,3670,221554,104.00
MLH1,sense,3,SUMF1,antisense,3,12,1,46,3670,294111,74.00
MLH1,antisense,3,SUMF1,antisense,3,12,4,15|45|24|46,3641|3696|3643|3670,20079380,21.00
MLH1,antisense,3,SUMF1,antisense,3,12,4,24|45|15|46,3643|3696|3641|3670,20079380,21.00
MLH1,antisense,3,SUMF1,sense,3,12,1,19,3700,11156881,21.00
MLH1,antisense,3,SUMF1,sense,3,12,2,15|19,3641|3700,10367792,21.00
MLH1,sense,3,SUMF1,antisense,3,12,4,15|45|24|46,3641|3696|3643|3670,20006823,21.00
MLH1,sense,3,SUMF1,antisense,3,12,4,24|45|15|46,3643|3696|3641|3670,20006823,21.00
MLH1,sense,3,SUMF1,sense,3,12,1,19,3700,11084324,21.00
MLH1,sense,3,SUMF1,sense,3,12,2,15|19,3641|3700,10295235,21.00
STAU1,sense,20,TOX2,antisense,20,6,1,35,25020,70550,73.00
LINC00536,sense,8,MIR1207,sense,8,3,1,245,10324,323201,120.00
LINC00536,sense,8,MIR1207,sense,8,3,1,157,10322,322943,115.00
LINC00536,sense,8,MIR1207,sense,8,3,1,25,10321,322901,102.00
LINC00536,sense,8,MIR1207,sense,8,3,1,13,10323,322758,101.00
LINC00536,sense,8,MIR1207,antisense,8,3,1,245,10324,323287,90.00
LINC00536,sense,8,MIR1207,antisense,8,3,1,157,10322,323029,85.00
LINC00536,sense,8,MIR1207,antisense,8,3,1,25,10321,322987,72.00
LINC00536,sense,8,MIR1207,antisense,8,3,1,13,10323,322844,71.00
LINC00536,antisense,8,MIR1207,antisense,8,3,2,150|157,12938|10322,113563,65.00
LINC00536,antisense,8,MIR1207,antisense,8,3,2,150|245,12938|10324,113821,65.00
LINC00536,antisense,8,MIR1207,antisense,8,3,2,136|157,12936|10322,114121,63.00
LINC00536,antisense,8,MIR1207,antisense,8,3,2,136|245,12936|10324,114379,63.00
LINC00536,antisense,8,MIR1207,antisense,8,3,2,127|157,12939|10322,113587,62.00
LINC00536,antisense,8,MIR1207,antisense,8,3,2,127|245,12939|10324,113845,62.00
LINC00536,antisense,8,MIR1207,sense,8,3,2,150|245,12938|10324,113735,55.00
LINC00536,antisense,8,MIR1207,sense,8,3,2,150|157,12938|10322,113477,55.00
LINC00536,antisense,8,MIR1207,antisense,8,3,2,41|157,12937|10322,113929,54.00
LINC00536,antisense,8,MIR1207,antisense,8,3,2,41|245,12937|10324,114187,54.00
LINC00536,antisense,8,MIR1207,sense,8,3,2,136|157,12936|10322,114035,53.00
LINC00536,antisense,8,MIR1207,sense,8,3,2,136|245,12936|10324,114293,53.00
LINC00536,antisense,8,MIR1207,antisense,8,3,2,127|25,12939|10321,113545,52.00
LINC00536,antisense,8,MIR1207,antisense,8,3,2,150|25,12938|10321,113521,52.00
LINC00536,antisense,8,MIR1207,sense,8,3,2,127|245,12939|10324,113759,52.00
LINC00536,antisense,8,MIR1207,antisense,8,3,2,41|25,12937|10321,113887,52.00
LINC00536,antisense,8,MIR1207,sense,8,3,2,127|157,12939|10322,113501,52.00
LINC00536,antisense,8,MIR1207,antisense,8,3,2,136|25,12936|10321,114079,52.00
LINC00536,antisense,8,MIR1207,antisense,8,3,2,136|13,12936|10323,113936,51.00
LINC00536,antisense,8,MIR1207,antisense,8,3,2,127|13,12939|10323,113402,51.00
LINC00536,antisense,8,MIR1207,antisense,8,3,2,150|13,12938|10323,113378,51.00
LINC00536,antisense,8,MIR1207,antisense,8,3,2,41|13,12937|10323,113744,51.00
LINC00536,antisense,8,MIR1207,sense,8,3,2,41|157,12937|10322,113843,44.00
LINC00536,antisense,8,MIR1207,sense,8,3,2,41|245,12937|10324,114101,44.00
LINC00536,antisense,8,MIR1207,sense,8,3,2,136|25,12936|10321,113993,42.00
LINC00536,antisense,8,MIR1207,sense,8,3,2,127|25,12939|10321,113459,42.00
LINC00536,antisense,8,MIR1207,sense,8,3,2,150|25,12938|10321,113435,42.00
LINC00536,antisense,8,MIR1207,sense,8,3,2,41|25,12937|10321,113801,42.00
LINC00536,antisense,8,MIR1207,sense,8,3,2,41|13,12937|10323,113658,41.00
LINC00536,antisense,8,MIR1207,sense,8,3,2,127|13,12939|10323,113316,41.00
LINC00536,antisense,8,MIR1207,sense,8,3,2,150|13,12938|10323,113292,41.00
LINC00536,antisense,8,MIR1207,sense,8,3,2,136|13,12936|10323,113850,41.00
LINC00536,antisense,8,MIR1207,antisense,8,3,4,301|31|127|157,12693|12694|12939|10322,672780,23.00
LINC00536,antisense,8,MIR1207,antisense,8,3,4,301|31|150|157,12693|12694|12938|10322,672756,23.00
LINC00536,antisense,8,MIR1207,antisense,8,3,4,31|301|127|157,12694|12693|12939|10322,672780,23.00
LINC00536,antisense,8,MIR1207,antisense,8,3,4,31|301|150|157,12694|12693|12938|10322,672756,23.00
LINC00536,antisense,8,MIR1207,sense,8,3,4,301|31|127|157,12693|12694|12939|10322,672694,23.00
LINC00536,antisense,8,MIR1207,sense,8,3,4,301|31|150|157,12693|12694|12938|10322,672670,23.00
LINC00536,antisense,8,MIR1207,sense,8,3,4,31|301|127|157,12694|12693|12939|10322,672694,23.00
LINC00536,antisense,8,MIR1207,sense,8,3,4,31|301|150|157,12694|12693|12938|10322,672670,23.00
TBC1D31,sense,8,ZNF704,sense,8,6,1,19,14274,261300,101.00
CDC42P1,antisense,20,DHX35,antisense,20,4,1,53,25134,42769,155.00
CDC42P1,sense,20,DHX35,antisense,20,4,1,53,25134,43316,75.00
PDE4DIP,sense,1,RP6-206I17.1,antisense,1,2,0,,,1330769,0.00
PDE4DIP,sense,1,RP6-206I17.1,sense,1,2,0,,,1428548,0.00
PDE4DIP,antisense,1,RP6-206I17.1,antisense,1,2,0,,,1090740,0.00
PDE4DIP,antisense,1,RP6-206I17.1,sense,1,2,0,,,1188519,0.00
RABGAP1L,sense,1,TUSC3,antisense,8,3,1,41,27402,20538860,24.00
RABGAP1L,antisense,1,TUSC3,sense,8,3,1,41,27402,21025323,24.00
RABGAP1L,sense,1,TUSC3,sense,8,3,1,41,27402,20189426,24.00
RABGAP1L,antisense,1,TUSC3,antisense,8,3,1,41,27402,21374757,24.00
RABGAP1L,antisense,1,TUSC3,sense,8,3,3,41|13|41,27402|27404|27402,21027982,21.00
RABGAP1L,sense,1,TUSC3,sense,8,3,4,41|13|41|17,27402|27404|27402|16835,20173393,21.00
RABGAP1L,sense,1,TUSC3,antisense,8,3,4,41|19|41|17,27402|27403|27402|16835,20522483,21.00
RABGAP1L,sense,1,TUSC3,antisense,8,3,3,41|19|41,27402|27403|27402,20541175,21.00
RABGAP1L,sense,1,TUSC3,antisense,8,3,4,41|13|41|17,27402|27404|27402|16835,20522827,21.00
RABGAP1L,sense,1,TUSC3,antisense,8,3,3,41|13|41,27402|27404|27402,20541519,21.00
RABGAP1L,sense,1,TUSC3,sense,8,3,2,41|17,27402|16835,20170734,21.00
RABGAP1L,sense,1,TUSC3,sense,8,3,4,41|19|41|17,27402|27403|27402|16835,20173049,21.00
RABGAP1L,sense,1,TUSC3,sense,8,3,3,41|19|41,27402|27403|27402,20191741,21.00
RABGAP1L,sense,1,TUSC3,sense,8,3,3,41|13|41,27402|27404|27402,20192085,21.00
RABGAP1L,antisense,1,TUSC3,sense,8,3,4,41|13|41|17,27402|27404|27402|16835,21009290,21.00
RABGAP1L,antisense,1,TUSC3,antisense,8,3,2,41|17,27402|16835,21356065,21.00
RABGAP1L,antisense,1,TUSC3,antisense,8,3,4,41|19|41|17,27402|27403|27402|16835,21358380,21.00
RABGAP1L,antisense,1,TUSC3,antisense,8,3,3,41|19|41,27402|27403|27402,21377072,21.00
RABGAP1L,antisense,1,TUSC3,antisense,8,3,4,41|13|41|17,27402|27404|27402|16835,21358724,21.00
RABGAP1L,antisense,1,TUSC3,antisense,8,3,3,41|13|41,27402|27404|27402,21377416,21.00
RABGAP1L,antisense,1,TUSC3,sense,8,3,2,41|17,27402|16835,21006631,21.00
RABGAP1L,antisense,1,TUSC3,sense,8,3,4,41|19|41|17,27402|27403|27402|16835,21008946,21.00
RABGAP1L,antisense,1,TUSC3,sense,8,3,3,41|19|41,27402|27403|27402,21027638,21.00
RABGAP1L,sense,1,TUSC3,antisense,8,3,2,41|17,27402|16835,20520168,21.00
LINC00536,sense,8,RNU4-25P,sense,8,9,1,245,10324,362057,120.00
LINC00536,sense,8,RNU4-25P,sense,8,9,1,157,10322,361799,115.00
LINC00536,sense,8,RNU4-25P,sense,8,9,1,25,10321,361757,102.00
LINC00536,sense,8,RNU4-25P,sense,8,9,1,13,10323,361614,101.00
LINC00536,sense,8,RNU4-25P,antisense,8,9,1,245,10324,361828,90.00
LINC00536,sense,8,RNU4-25P,antisense,8,9,1,157,10322,361570,85.00
LINC00536,sense,8,RNU4-25P,antisense,8,9,1,25,10321,361528,72.00
LINC00536,sense,8,RNU4-25P,antisense,8,9,1,13,10323,361385,71.00
LINC00536,antisense,8,RNU4-25P,antisense,8,9,2,150|245,12938|10324,152362,65.00
LINC00536,antisense,8,RNU4-25P,antisense,8,9,2,150|157,12938|10322,152104,65.00
LINC00536,antisense,8,RNU4-25P,antisense,8,9,2,136|245,12936|10324,152920,63.00
LINC00536,antisense,8,RNU4-25P,antisense,8,9,2,136|157,12936|10322,152662,63.00
LINC00536,antisense,8,RNU4-25P,antisense,8,9,2,127|245,12939|10324,152386,62.00
LINC00536,antisense,8,RNU4-25P,antisense,8,9,2,127|157,12939|10322,152128,62.00
LINC00536,antisense,8,RNU4-25P,sense,8,9,2,150|157,12938|10322,152333,55.00
LINC00536,antisense,8,RNU4-25P,sense,8,9,2,150|245,12938|10324,152591,55.00
LINC00536,antisense,8,RNU4-25P,antisense,8,9,2,41|245,12937|10324,152728,54.00
LINC00536,antisense,8,RNU4-25P,antisense,8,9,2,41|157,12937|10322,152470,54.00
LINC00536,antisense,8,RNU4-25P,sense,8,9,2,136|245,12936|10324,153149,53.00
LINC00536,antisense,8,RNU4-25P,sense,8,9,2,136|157,12936|10322,152891,53.00
LINC00536,antisense,8,RNU4-25P,antisense,8,9,2,127|25,12939|10321,152086,52.00
LINC00536,antisense,8,RNU4-25P,antisense,8,9,2,150|25,12938|10321,152062,52.00
LINC00536,antisense,8,RNU4-25P,sense,8,9,2,127|245,12939|10324,152615,52.00
LINC00536,antisense,8,RNU4-25P,sense,8,9,2,127|157,12939|10322,152357,52.00
LINC00536,antisense,8,RNU4-25P,antisense,8,9,2,136|25,12936|10321,152620,52.00
LINC00536,antisense,8,RNU4-25P,antisense,8,9,2,41|25,12937|10321,152428,52.00
LINC00536,antisense,8,RNU4-25P,antisense,8,9,2,150|13,12938|10323,151919,51.00
LINC00536,antisense,8,RNU4-25P,antisense,8,9,2,127|13,12939|10323,151943,51.00
LINC00536,antisense,8,RNU4-25P,antisense,8,9,2,41|13,12937|10323,152285,51.00
LINC00536,antisense,8,RNU4-25P,antisense,8,9,2,136|13,12936|10323,152477,51.00
LINC00536,antisense,8,RNU4-25P,sense,8,9,2,41|245,12937|10324,152957,44.00
LINC00536,antisense,8,RNU4-25P,sense,8,9,2,41|157,12937|10322,152699,44.00
LINC00536,antisense,8,RNU4-25P,sense,8,9,2,41|25,12937|10321,152657,42.00
LINC00536,antisense,8,RNU4-25P,sense,8,9,2,136|25,12936|10321,152849,42.00
LINC00536,antisense,8,RNU4-25P,sense,8,9,2,150|25,12938|10321,152291,42.00
LINC00536,antisense,8,RNU4-25P,sense,8,9,2,127|25,12939|10321,152315,42.00
LINC00536,antisense,8,RNU4-25P,sense,8,9,2,150|13,12938|10323,152148,41.00
LINC00536,antisense,8,RNU4-25P,sense,8,9,2,136|13,12936|10323,152706,41.00
LINC00536,antisense,8,RNU4-25P,sense,8,9,2,127|13,12939|10323,152172,41.00
LINC00536,antisense,8,RNU4-25P,sense,8,9,2,41|13,12937|10323,152514,41.00
LINC00536,antisense,8,RNU4-25P,antisense,8,9,4,301|31|150|157,12693|12694|12938|10322,711297,23.00
LINC00536,antisense,8,RNU4-25P,sense,8,9,4,301|31|127|157,12693|12694|12939|10322,711550,23.00
LINC00536,antisense,8,RNU4-25P,sense,8,9,4,301|31|150|157,12693|12694|12938|10322,711526,23.00
LINC00536,antisense,8,RNU4-25P,antisense,8,9,4,301|31|127|157,12693|12694|12939|10322,711321,23.00
LINC00536,antisense,8,RNU4-25P,sense,8,9,4,31|301|150|157,12694|12693|12938|10322,711526,23.00
LINC00536,antisense,8,RNU4-25P,antisense,8,9,4,31|301|150|157,12694|12693|12938|10322,711297,23.00
LINC00536,antisense,8,RNU4-25P,antisense,8,9,4,31|301|127|157,12694|12693|12939|10322,711321,23.00
LINC00536,antisense,8,RNU4-25P,sense,8,9,4,31|301|127|157,12694|12693|12939|10322,711550,23.00
PDE4DIP,sense,1,RP11-277L2.3,antisense,1,2,0,,,4501110,0.00
PDE4DIP,sense,1,RP11-277L2.3,sense,1,2,0,,,4500408,0.00
PDE4DIP,antisense,1,RP11-277L2.3,antisense,1,2,0,,,4741139,0.00
PDE4DIP,antisense,1,RP11-277L2.3,sense,1,2,0,,,4740437,0.00
LINC00536,sense,8,MIR1205,sense,8,32,1,245,10324,411744,120.00
LINC00536,sense,8,MIR1205,sense,8,32,1,157,10322,411486,115.00
LINC00536,sense,8,MIR1205,sense,8,32,1,25,10321,411444,102.00
LINC00536,sense,8,MIR1205,sense,8,32,1,13,10323,411301,101.00
LINC00536,sense,8,MIR1205,antisense,8,32,1,245,10324,411806,90.00
LINC00536,sense,8,MIR1205,antisense,8,32,1,157,10322,411548,85.00
LINC00536,sense,8,MIR1205,antisense,8,32,1,25,10321,411506,72.00
LINC00536,sense,8,MIR1205,antisense,8,32,1,13,10323,411363,71.00
LINC00536,antisense,8,MIR1205,antisense,8,32,2,150|157,12938|10322,202082,65.00
LINC00536,antisense,8,MIR1205,antisense,8,32,2,150|245,12938|10324,202340,65.00
LINC00536,antisense,8,MIR1205,antisense,8,32,2,136|157,12936|10322,202640,63.00
LINC00536,antisense,8,MIR1205,antisense,8,32,2,136|245,12936|10324,202898,63.00
LINC00536,antisense,8,MIR1205,antisense,8,32,2,127|157,12939|10322,202106,62.00
LINC00536,antisense,8,MIR1205,antisense,8,32,2,127|245,12939|10324,202364,62.00
LINC00536,antisense,8,MIR1205,sense,8,32,2,150|245,12938|10324,202278,55.00
LINC00536,antisense,8,MIR1205,sense,8,32,2,150|157,12938|10322,202020,55.00
LINC00536,antisense,8,MIR1205,antisense,8,32,2,41|157,12937|10322,202448,54.00
LINC00536,antisense,8,MIR1205,antisense,8,32,2,41|245,12937|10324,202706,54.00
LINC00536,antisense,8,MIR1205,sense,8,32,2,136|157,12936|10322,202578,53.00
LINC00536,antisense,8,MIR1205,sense,8,32,2,136|245,12936|10324,202836,53.00
LINC00536,antisense,8,MIR1205,antisense,8,32,2,127|25,12939|10321,202064,52.00
LINC00536,antisense,8,MIR1205,antisense,8,32,2,150|25,12938|10321,202040,52.00
LINC00536,antisense,8,MIR1205,sense,8,32,2,127|245,12939|10324,202302,52.00
LINC00536,antisense,8,MIR1205,antisense,8,32,2,41|25,12937|10321,202406,52.00
LINC00536,antisense,8,MIR1205,sense,8,32,2,127|157,12939|10322,202044,52.00
LINC00536,antisense,8,MIR1205,antisense,8,32,2,136|25,12936|10321,202598,52.00
LINC00536,antisense,8,MIR1205,antisense,8,32,2,136|13,12936|10323,202455,51.00
LINC00536,antisense,8,MIR1205,antisense,8,32,2,127|13,12939|10323,201921,51.00
LINC00536,antisense,8,MIR1205,antisense,8,32,2,150|13,12938|10323,201897,51.00
LINC00536,antisense,8,MIR1205,antisense,8,32,2,41|13,12937|10323,202263,51.00
LINC00536,antisense,8,MIR1205,sense,8,32,2,41|157,12937|10322,202386,44.00
LINC00536,antisense,8,MIR1205,sense,8,32,2,41|245,12937|10324,202644,44.00
LINC00536,antisense,8,MIR1205,sense,8,32,2,136|25,12936|10321,202536,42.00
LINC00536,antisense,8,MIR1205,sense,8,32,2,127|25,12939|10321,202002,42.00
LINC00536,antisense,8,MIR1205,sense,8,32,2,150|25,12938|10321,201978,42.00
LINC00536,antisense,8,MIR1205,sense,8,32,2,41|25,12937|10321,202344,42.00
LINC00536,antisense,8,MIR1205,sense,8,32,2,41|13,12937|10323,202201,41.00
LINC00536,antisense,8,MIR1205,sense,8,32,2,127|13,12939|10323,201859,41.00
LINC00536,antisense,8,MIR1205,sense,8,32,2,150|13,12938|10323,201835,41.00
LINC00536,antisense,8,MIR1205,sense,8,32,2,136|13,12936|10323,202393,41.00
LINC00536,antisense,8,MIR1205,antisense,8,32,4,301|31|127|157,12693|12694|12939|10322,761299,23.00
LINC00536,antisense,8,MIR1205,antisense,8,32,4,301|31|150|157,12693|12694|12938|10322,761275,23.00
LINC00536,antisense,8,MIR1205,antisense,8,32,4,31|301|127|157,12694|12693|12939|10322,761299,23.00
LINC00536,antisense,8,MIR1205,antisense,8,32,4,31|301|150|157,12694|12693|12938|10322,761275,23.00
LINC00536,antisense,8,MIR1205,sense,8,32,4,301|31|127|157,12693|12694|12939|10322,761237,23.00
LINC00536,antisense,8,MIR1205,sense,8,32,4,301|31|150|157,12693|12694|12938|10322,761213,23.00
LINC00536,antisense,8,MIR1205,sense,8,32,4,31|301|127|157,12694|12693|12939|10322,761237,23.00
LINC00536,antisense,8,MIR1205,sense,8,32,4,31|301|150|157,12694|12693|12938|10322,761213,23.00
CYTH1,sense,17,MTBP,sense,8,3,1,71,27144,44682,157.00
PREX1,sense,20,RNU6-759P,sense,20,13,1,16,25085,308987,101.00
PREX1,sense,20,RNU6-759P,antisense,20,13,1,16,25085,308885,71.00
PREX1,sense,20,RNU6-759P,antisense,20,13,3,16|11|29,24920|24834|25047,2964042,21.00
PREX1,sense,20,RNU6-759P,antisense,20,13,2,16|29,24920|25047,2368593,21.00
PREX1,sense,20,RNU6-759P,antisense,20,13,3,24|10|10,24977|25086|25150,2037924,21.00
PREX1,sense,20,RNU6-759P,antisense,20,13,2,24|10,24977|25086,1724708,21.00
PREX1,sense,20,RNU6-759P,sense,20,13,3,16|11|29,24920|24834|25047,2964144,21.00
